Timestamp,X,Y,Yaw,VX,VY,VYaw,Left_Front_Input,Right_Front_Input,Left_Rear_Input,Right_Rear_Input,X_ref,Y_ref,Yaw_ref
2025-08-25 11:23:08.102731,4.511225961675054,-1.6887576971060752,-7.441655531505601,0.10924553645785187,-0.0339875002313317,-0.3560595262329987,53,-24,24,18,0.0,0.0,0.0
2025-08-25 11:23:08.202925,4.5124594830585965,-1.7014194829166793,-7.486431160134037,0.12256487849047633,-0.03397838215577561,-0.44765170141736127,53,-24,24,18,0.0,0.0,0.0
2025-08-25 11:23:08.302878,4.51194542604375,-1.7149273405601968,-7.53902903713732,0.12687655233884249,-0.04674399296694196,-0.5261228645629831,53,-36,36,6,0.0,0.0,0.0
2025-08-25 11:23:08.402714,4.511157230553923,-1.726646508288709,-7.605922747377393,0.11164358157780406,-0.03640551573189263,-0.6687828075192129,53,-36,36,6,0.0,0.0,0.0
2025-08-25 11:23:08.502719,4.508822432266695,-1.7385237451289839,-7.678750577074249,0.11289331110425396,-0.0437006365564854,-0.7283439426080902,53,-36,36,6,0.0,0.0,0.0
2025-08-25 11:23:08.603256,4.505953380618265,-1.7501152172823016,-7.7491508124478745,0.11229094307122163,-0.040667530733901884,-0.7040945619600925,53,-48,48,-6,0.0,0.0,0.0
2025-08-25 11:23:08.702762,4.501412985857106,-1.7617738328755772,-7.826833830791184,0.11528951131879439,-0.04854295213422921,-0.7766872341476676,53,-48,48,-6,0.0,0.0,0.0
2025-08-25 11:23:08.802762,4.494333295290847,-1.7729196268598082,-7.910990433996439,0.11532078747922868,-0.06433686038314863,-0.8416394314273532,53,-48,48,-6,0.0,0.0,0.0
2025-08-25 11:23:08.902785,4.486965026478804,-1.784984544646886,-7.996225968012016,0.1298664108615287,-0.05583041962271327,-0.8522904638056713,65,-36,36,6,0.0,0.0,0.0
2025-08-25 11:23:09.002752,4.477895702673399,-1.7963978717786437,-8.082270700135338,0.13171808405194407,-0.06252056524124533,-0.8605851267295477,65,-36,36,6,0.0,0.0,0.0
2025-08-25 11:23:09.102773,4.466992008471564,-1.8069901857136939,-8.172361422797373,0.13473301685358208,-0.07040103583340324,-0.9009174700519802,65,-36,36,6,0.0,0.0,0.0
2025-08-25 11:23:09.202729,4.455342363462508,-1.8165406490732017,-8.265419205187797,0.13411124765368168,-0.06857271938853407,-0.9304852778385155,77,-24,24,18,0.0,0.0,0.0
2025-08-25 11:23:09.302736,4.4416843913475805,-1.8252289650201523,-8.35766778947048,0.14203121223248522,-0.0776922870331543,-0.9225959085187074,77,-24,24,18,0.0,0.0,0.0
2025-08-25 11:23:09.402741,4.427087489156045,-1.833547216455995,-8.438317867542182,0.14991177485400578,-0.07586628282085311,-0.8065428822554697,77,-24,24,18,0.0,0.0,0.0
2025-08-25 11:23:09.502714,4.411707440531725,-1.8416619966660313,-8.522474470747435,0.15897121611814563,-0.07038420255612554,-0.8413743753835697,86,-12,12,30,0.0,0.0,0.0
2025-08-25 11:23:09.602808,4.393754615434437,-1.8485925823380374,-8.602585083413974,0.1729917778893744,-0.0843714285144668,-0.8012250765402604,86,-12,12,30,0.0,0.0,0.0
2025-08-25 11:23:09.702877,4.373891772518148,-1.8567731004166868,-8.664084139602428,0.20024084674505085,-0.07766917691929245,-0.6148809839443986,86,-12,12,30,0.0,0.0,0.0
2025-08-25 11:23:09.803276,4.352053570177196,-1.8641033567528926,-8.717491214713455,0.21363696128651646,-0.08618309233717428,-0.5340924032162911,86,0,0,42,0.0,0.0,0.0
2025-08-25 11:23:09.902869,4.328834811186149,-1.869411595269519,-8.771707487932224,0.21665957162031155,-0.09892299768658482,-0.5421546703477451,86,0,0,42,0.0,0.0,0.0
2025-08-25 11:23:10.002867,4.303702947408169,-1.8723589916928653,-8.818640978181307,0.22316482118307715,-0.11885952432576936,-0.46896955176153887,86,0,0,42,0.0,0.0,0.0
2025-08-25 11:23:10.102766,4.278432758400994,-1.8736023099404382,-8.861528477891676,0.22049641360636624,-0.12452276801461454,-0.4292492165707038,74,12,12,30,0.0,0.0,0.0
2025-08-25 11:23:10.202937,4.253268040721858,-1.8751940902069337,-8.90549490841237,0.22627278924356328,-0.11101319150555518,-0.4394693434221128,74,12,12,30,0.0,0.0,0.0
2025-08-25 11:23:10.302804,4.228919803441581,-1.8772482578718417,-8.948112675420159,0.2258716140636153,-0.09350599076827083,-0.42637652356094635,74,12,12,30,0.0,0.0,0.0
2025-08-25 11:23:10.403000,4.20437078170615,-1.8804768754377443,-8.987763382699557,0.236070396452183,-0.07464436700159001,-0.3964849846154916,62,24,24,18,0.0,0.0,0.0
2025-08-25 11:23:10.502734,4.180134204102177,-1.8851694567439037,-9.025525961060888,0.24155049757274955,-0.05098050702540443,-0.3776333853733661,62,24,24,18,0.0,0.0,0.0
2025-08-25 11:23:10.602729,4.156280945635231,-1.8918063938717007,-9.055196558344791,0.2464417232760853,-0.02427997273656013,-0.2967552223357349,62,24,24,18,0.0,0.0,0.0
2025-08-25 11:23:10.703813,4.131484531771398,-1.89889067801035,-9.0805514323874,0.25730466090182086,-0.01699181722936553,-0.2535287015175174,50,36,36,6,0.0,0.0,0.0
2025-08-25 11:23:10.802805,4.106849685044855,-1.9061562560706122,-9.107254969942913,0.2567067917472349,-0.00788933402532873,-0.2670236131649724,50,36,36,6,0.0,0.0,0.0
2025-08-25 11:23:10.902805,4.082459186633783,-1.9145955069020866,-9.126945457231322,0.2578618770289372,0.009101007424550726,-0.19685141984954146,50,36,36,6,0.0,0.0,0.0
2025-08-25 11:23:11.002745,4.057627922400788,-1.923134498515691,-9.14906353884296,0.26223059025042744,0.014568366125023751,-0.2212233374540643,38,40,40,-6,0.0,0.0,0.0
2025-08-25 11:23:11.102724,4.032787379929982,-1.9320625179446351,-9.174148680182988,0.26282380460322363,0.024886318680674768,-0.2508864647482658,38,40,40,-6,0.0,0.0,0.0
2025-08-25 11:23:11.202734,4.0096978606302045,-1.9412323137174519,-9.208674466113349,0.24516335857543922,0.04005143976727473,-0.34522453132735104,38,40,40,-6,0.0,0.0,0.0
2025-08-25 11:23:11.302844,3.9860147322995108,-1.9499680573978235,-9.2405029250179,0.24880149532111012,0.042478304079213915,-0.31825015119665034,26,38,38,-18,0.0,0.0,0.0
2025-08-25 11:23:11.402734,3.9643119609860915,-1.9578519759884563,-9.27475897824568,0.2263896110546102,0.04552069927371519,-0.34258541083033056,26,38,38,-18,0.0,0.0,0.0
2025-08-25 11:23:11.502974,3.9452435745312227,-1.9658938194850908,-9.32331086471025,0.1977998414444759,0.06067479798910304,-0.4853983839128242,26,38,38,-18,0.0,0.0,0.0
2025-08-25 11:23:11.603208,3.9281019833014117,-1.9731777175383256,-9.375639009010952,0.17481733360880508,0.06434249084212966,-0.5233728814831511,14,38,38,-30,0.0,0.0,0.0
2025-08-25 11:23:11.702990,3.912021826763949,-1.9801235097842094,-9.415559448992932,0.16142885429817094,0.06797004391501935,-0.3991891468024946,14,38,38,-30,0.0,0.0,0.0
2025-08-25 11:23:11.802723,3.8975147635123677,-1.9861295899334925,-9.454400958164587,0.14322301073043142,0.06432897939587175,-0.3884013850316784,14,38,38,-30,0.0,0.0,0.0
2025-08-25 11:23:11.902718,3.8829883140447623,-1.9905097663547298,-9.491624071120757,0.14210168033650805,0.053439948160738084,-0.3724602447566593,2,38,38,-38,0.0,0.0,0.0
2025-08-25 11:23:12.002730,3.869116465470394,-1.9961822387660848,-9.525610391645955,0.13217354899234868,0.07033087928033231,-0.3395283827326388,2,38,38,-38,0.0,0.0,0.0
2025-08-25 11:23:12.102704,3.85642718574797,-2.0010237038882184,-9.56391243541245,0.11902776993737904,0.06558673037365784,-0.38326402111355606,2,38,38,-38,0.0,0.0,0.0
2025-08-25 11:23:12.203935,3.845380061179297,-2.007095899505778,-9.59843822134281,0.09831696740774308,0.0788963318704111,-0.34525574288590155,-10,38,38,-38,0.0,0.0,0.0
2025-08-25 11:23:12.302855,3.836392217635328,-2.01435791042607,-9.627299620518972,0.07342956691340306,0.08920782096091116,-0.2885937065099772,-10,38,38,-38,0.0,0.0,0.0
2025-08-25 11:23:12.402708,3.8274657401293237,-2.0220725535607587,-9.643483582673829,0.07039590320974229,0.09467035259241205,-0.1618296625511317,-10,38,38,-38,0.0,0.0,0.0
2025-08-25 11:23:12.502745,3.820002026514444,-2.0290993846207885,-9.657239950505456,0.05645933633279938,0.08559963895617968,-0.13760698461040705,2,50,50,-26,0.0,0.0,0.0
2025-08-25 11:23:12.602773,3.810548419003861,-2.0370407105043733,-9.672075249147408,0.07219943084753509,0.10010845453649822,-0.14830882153555297,2,50,50,-26,0.0,0.0,0.0
2025-08-25 11:23:12.702718,3.797760971619827,-2.0456082733551804,-9.68124616103516,0.10195744444882261,0.11530901455521604,-0.09170775426613671,2,50,50,-26,0.0,0.0,0.0
2025-08-25 11:23:12.802742,3.784147035011915,-2.053784219698632,-9.685561884276455,0.11048290058756817,0.11412519401353195,-0.04316792208549672,14,62,62,-14,0.0,0.0,0.0
2025-08-25 11:23:12.902679,3.769179679809671,-2.0616665201344064,-9.695002528866787,0.12317630506918009,0.11589494713405614,-0.09438797323308823,14,62,62,-14,0.0,0.0,0.0
2025-08-25 11:23:13.002715,3.7506975874845194,-2.0682762484198776,-9.71307461993971,0.15838569993757295,0.11590677658266832,-0.18070399141451493,14,62,62,-14,0.0,0.0,0.0
2025-08-25 11:23:13.102809,3.7296998490094446,-2.073753439849339,-9.739778157495223,0.18270839380642476,0.11715189370312286,-0.2670820374578967,26,67,67,-2,0.0,0.0,0.0
2025-08-25 11:23:13.202727,3.7059578539176656,-2.0793457984712496,-9.769718487481708,0.20449494093123025,0.13289137110961255,-0.29935955744631143,26,67,67,-2,0.0,0.0,0.0
2025-08-25 11:23:13.302723,3.6801776011079426,-2.0828961000313084,-9.813145452597238,0.2251750704336011,0.13049229149117045,-0.4342999262031719,26,67,67,-2,0.0,0.0,0.0
2025-08-25 11:23:13.402900,3.6519599333489188,-2.084647452210924,-9.861967071764388,0.24822868591227398,0.13534229085192445,-0.488230286879887,38,67,67,10,0.0,0.0,0.0
2025-08-25 11:23:13.502776,3.6226062159626014,-2.0826130628737345,-9.912407087147024,0.26884736870822873,0.11955515041878342,-0.5043838269218838,38,67,67,10,0.0,0.0,0.0
2025-08-25 11:23:13.602787,3.591457145165124,-2.0766814501654185,-9.950439398210937,0.29919654829327114,0.10499189220027569,-0.38031745151544943,38,67,67,10,0.0,0.0,0.0
2025-08-25 11:23:13.702827,3.5589987236266887,-2.0676639950980067,-9.978761331981936,0.32346552847169474,0.09406596043735964,-0.2832093432522656,26,55,55,-2,0.0,0.0,0.0
2025-08-25 11:23:13.802789,3.526623462425089,-2.0566153418545325,-10.004655671429706,0.3315096317456295,0.08500246967836654,-0.2590551456864504,26,55,55,-2,0.0,0.0,0.0
2025-08-25 11:23:13.902718,3.4962321618958345,-2.0452228769508625,-10.027043485743924,0.3148636403387848,0.07826090482409101,-0.22379518003099236,26,55,55,-2,0.0,0.0,0.0
2025-08-25 11:23:14.002781,3.466834743548599,-2.0331490121877493,-10.05158916167879,0.309031167382236,0.07467747266800594,-0.24555194264818583,14,43,43,-14,0.0,0.0,0.0
2025-08-25 11:23:14.102846,3.4399697226175885,-2.022855786990745,-10.075055906803332,0.2760389392128017,0.08068830530835741,-0.23458254174860813,14,43,43,-14,0.0,0.0,0.0
2025-08-25 11:23:14.202740,3.4158469287697053,-2.0143803852602433,-10.103917305979493,0.24093725963502471,0.08557217533636899,-0.2886122225686834,14,43,43,-14,0.0,0.0,0.0
2025-08-25 11:23:14.302811,3.393348510771977,-2.0081399124472,-10.135745764884044,0.21118770962922687,0.099525242468946,-0.3182650030172257,2,31,31,-26,0.0,0.0,0.0
2025-08-25 11:23:14.402772,3.373868436794138,-2.004172495783579,-10.171350481624728,0.16996923041422246,0.10319560418006364,-0.35612600658218035,2,31,31,-26,0.0,0.0,0.0
2025-08-25 11:23:14.502685,3.357852789619233,-2.000529929104987,-10.196435622964756,0.14015142723076196,0.08554697506293263,-0.25077600254854954,2,31,31,-26,0.0,0.0,0.0
2025-08-25 11:23:14.602796,3.34454482938037,-1.9988490393796459,-10.207494663770575,0.1062273594181101,0.08194682012254208,-0.11061134567980985,-10,19,19,-38,0.0,0.0,0.0
2025-08-25 11:23:14.702793,3.3333017126217386,-1.9987205748396304,-10.213968248632519,0.08013863794961708,0.07892441616250168,-0.06475849531282192,-10,19,19,-38,0.0,0.0,0.0
2025-08-25 11:23:14.802745,3.3254545016626027,-2.0008189503134406,-10.227185151058984,0.03943321452923677,0.07097978615262619,-0.13211812047402402,-10,19,19,-38,0.0,0.0,0.0
2025-08-25 11:23:14.902742,3.3209027535743423,-2.0049248237128654,-10.25173082699385,0.0006069267239993072,0.0612995991239304,-0.24546814170638795,2,7,31,-50,0.0,0.0,0.0
2025-08-25 11:23:15.002741,3.317344645383879,-2.008138974922061,-10.273579175902906,-0.0006068258405936072,0.04793924140689496,-0.21845730261369858,2,7,31,-50,0.0,0.0,0.0
2025-08-25 11:23:15.102758,3.312527959577266,-2.01183911798969,-10.300552446161001,0.002427770627931476,0.060694265698286926,-0.2697522919923864,2,7,31,-50,0.0,0.0,0.0
2025-08-25 11:23:15.202743,3.3057877608155595,-2.0177093484474025,-10.340203153440399,-0.005464476405638146,0.08925311462542304,-0.3966805094463246,14,-5,43,-62,0.0,0.0,0.0
2025-08-25 11:23:15.302769,3.2986033004464876,-2.022896892027544,-10.383899851258512,-0.0012131528197570811,0.08856015584226688,-0.436735015112549,14,-5,43,-62,0.0,0.0,0.0
2025-08-25 11:23:15.402786,3.289687054436713,-2.029265570331982,-10.452951423119233,-0.008496280212608159,0.10923788844781925,-0.6904913442627586,14,-5,43,-62,0.0,0.0,0.0
2025-08-25 11:23:15.502952,3.280409047031796,-2.034463331924721,-10.536298828216744,-0.00545949009323182,0.10615675181284093,-0.8330777475598186,26,-17,55,-62,0.0,0.0,0.0
2025-08-25 11:23:15.602891,3.271666502925155,-2.0379405961248813,-10.636369660874273,-0.001821672851305347,0.09411976398410925,-1.0012453745693055,26,-17,55,-62,0.0,0.0,0.0
2025-08-25 11:23:15.702777,3.2618475957501087,-2.0404535927185306,-10.751006059471173,-0.0006068789361359431,0.10134878233470473,-1.1463268793679176,26,-17,55,-62,0.0,0.0,0.0
2025-08-25 11:23:15.803069,3.2512220060886468,-2.042060373063552,-10.873734439145501,-0.0030349611681942286,0.10743762535407596,-1.22747318358078,38,-29,62,-62,0.0,0.0,0.0
2025-08-25 11:23:15.902729,3.241204840829137,-2.042675838195109,-11.000778542061125,-0.006675726641457775,0.1001358996218666,-1.270411009344085,38,-29,62,-62,0.0,0.0,0.0
2025-08-25 11:23:16.002769,3.2313012933212946,-2.0420412339648295,-11.139151418485149,-0.007888620925409113,0.0989111700647452,-1.3835427469179085,38,-29,62,-62,0.0,0.0,0.0
2025-08-25 11:23:16.102862,3.221240112454319,-2.0386129804358886,-11.283997879771114,0.0042486977281968406,0.10621744320492134,-1.4486036063756893,41,-17,50,-50,0.0,0.0,0.0
